descriptor_id,source_table,measurement_type,aggregation_level,descriptor_name,descriptor_value,descriptor_unit,cell_id,cell_family,chemistry_type,temperature_deg_c,actual_temperature_deg_c,direction,pulse_direction,abs_c_rate,nominal_soc_percent,voltage_v,voltage_window_v,source_member_path,source_notes
D013013,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013014,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013015,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,52.11945546814261,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013016,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,55.36300913364045,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013017,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,63.7898887547865,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013018,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.2435536654977506,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013019,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013020,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013021,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013022,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,49.63909090040785,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013023,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,53.7730318466298,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013024,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,61.85011646463435,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013025,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,4.13394094622185,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013026,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013027,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013028,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,0.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013029,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,46.8135178094157,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013030,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,54.1864259412545,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013031,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,4.3883373121464,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013032,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013033,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013034,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013035,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,75.97956251421881,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013036,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,102.945523317257,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013037,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,114.47813548459332,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013038,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,26.9659608030382,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013039,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013040,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013041,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013042,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,67.26650442455835,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013043,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,84.07783061701745,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013044,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,95.2924479635653,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013045,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,16.81132619245905,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013046,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013047,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013048,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013049,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,59.3167106907332,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013050,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,65.95221031611845,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013051,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,74.47448110453385,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013052,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,6.6354996253852,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013053,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013054,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013055,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013056,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,56.942272576225655,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013057,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,61.1186045559413,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013058,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,67.7964957925433,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013059,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,4.17633197971565,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013060,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013061,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013062,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013063,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,55.8398905308185,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013064,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,58.76544288209095,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013065,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,66.29132030746746,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013066,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.9255523512724,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013067,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013068,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013069,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013070,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,54.10154583845416,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013071,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,57.02709960260941,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013072,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,64.7861773401032,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013073,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.9255537641552,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013074,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013075,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013076,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013077,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,53.4231298928112,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013078,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,55.8610901855394,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013079,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,63.408167265633445,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013080,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.4379602927282003,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013081,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013082,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013083,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,3.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013084,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,52.257148883246,mohm,,SIB,sodium-ion,35.0,,,charge,3.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
